type,price,size,order_value,portfolio_value,commission,pnl
sell,768.16,-807,560493.78,621007.12,0.0,59411.340000000004
buy,755.5700000000002,821,620322.9700000001,628954.3999999999,0.0,0.0
sell,742.97,-821,620322.9700000001,610662.52,0.0,-10344.600000000019
buy,724.57,841,609363.37,609443.0700000001,0.0,0.0
sell,755.57,-841,609363.37,636733.52,0.0,26071.0
buy,745.4,853,635826.2,637142.9600000001,0.0,0.0
buy,731.35,1,731.35,582971.1900000001,0.0,0.0
sell,731.35,-854,636557.5499999999,624748.8700000001,0.0,-11984.6499999999
buy,702.2900000000001,888,623633.52,626897.8300000001,0.0,0.0
buy,707.13,1,707.13,627331.0200000001,0.0,0.0
sell,726.02,-889,624340.65,645840.0000000001,0.0,21091.129999999954
buy,735.71,876,644481.9600000001,629292.3600000001,0.0,0.0
buy,716.82,1,716.82,632695.1200000001,0.0,0.0
sell,742.97,-877,645198.78,652225.9100000001,0.0,6385.910000000006
buy,733.2900000000001,888,651161.52,646205.2700000001,0.0,0.0
buy,743.94,1,743.94,660820.7800000003,0.0,0.0
sell,735.23,-889,651905.46,653939.9200000002,0.0,1714.0100000000612
buy,718.76,908,652634.08,645141.4000000003,0.0,0.0
buy,686.79,1,686.79,616984.6800000002,0.0,0.0
buy,596.7,1,596.7,528923.4500000002,0.0,0.0
sell,638.36,-910,653917.57,580929.9500000003,0.0,-73009.96999999991
buy,618.02,939,580320.78,619128.4700000003,0.0,0.0
sell,658.7,-939,580320.78,619128.4700000003,0.0,38198.52000000006
buy,634.48,974,617983.52,640829.1900000003,0.0,0.0
sell,656.76,-974,617983.52,640829.1900000003,0.0,21700.719999999972
buy,721.66,887,640112.4199999999,643410.3600000005,0.0,0.0
buy,710.04,1,710.04,632244.9700000003,0.0,0.0
sell,740.07,-888,640822.46,657188.8900000004,0.0,16359.700000000084
buy,780.75,840,655830.0,647428.0900000003,0.0,0.0
sell,819.9800000000001,-840,655830.0,690142.0900000003,0.0,32953.20000000001
buy,797.2200000000001,864,688798.0800000001,696000.0100000002,0.0,0.0
sell,842.75,-864,688798.0800000001,729480.0100000002,0.0,39337.91999999998
buy,726.51,1003,728689.53,719760.9400000003,0.0,0.0
buy,716.82,1,716.82,703225.0600000003,0.0,0.0
sell,847.59,-1004,729406.35,851054.0200000004,0.0,121574.01000000008
buy,839.84,1012,849918.0800000001,852035.6600000003,0.0,0.0
sell,862.12,-1012,849918.0800000001,873601.3800000004,0.0,22547.35999999997
buy,836.94,1042,872091.4800000001,875612.4400000003,0.0,0.0
buy,844.69,1,844.69,879653.4600000003,0.0,0.0
sell,1043.26,-1043,872936.17,1088785.3900000001,0.0,215184.00999999992
buy,968.68,1122,1086858.96,1102911.37,0.0,0.0
buy,981.27,1,981.27,1101822.06,0.0,0.0
sell,1007.42,-1123,1087840.23,1132277.82,0.0,43492.429999999964
buy,880.53,1284,1130600.52,1132277.82,0.0,0.0
buy,880.53,1,880.53,1128538.47,0.0,0.0
sell,947.37,-1285,1131481.05,1218167.22,0.0,85889.39999999989
buy,848.5600000000001,1434,1216835.04,1232062.68,0.0,0.0
sell,881.5,-1434,1216835.04,1265403.18,0.0,47235.96000000008
buy,888.28,1423,1264022.44,1261262.25,0.0,0.0
buy,885.37,1,885.37,1235744.17,0.0,0.0
sell,910.56,-1424,1264907.81,1297132.8099999998,0.0,31729.629999999855
buy,890.7,1454,1295077.8,1318957.3499999999,0.0,0.0
buy,905.71,2,1811.42,1311910.3099999998,0.0,0.0
sell,899.42,-1456,1296889.22,1309799.1099999996,0.0,12666.299999999914
buy,862.12,1517,1307836.04,1353883.1299999994,0.0,0.0
buy,874.23,2,1748.46,1327440.8599999996,0.0,0.0
sell,918.31,-1519,1309584.5,1395127.4999999995,0.0,85328.38999999985
buy,881.5,1581,1393651.5,1395127.4999999995,0.0,0.0
buy,876.65,1,876.65,1379802.7699999996,0.0,0.0
sell,929.93,-1582,1394528.15,1471748.6099999996,0.0,76621.1100000001
buy,872.78,1684,1469761.52,1470115.1299999994,0.0,0.0
buy,871.81,2,1743.62,1440711.2899999996,0.0,0.0
sell,898.4500000000002,-1686,1471505.1400000001,1515030.1699999995,0.0,43281.55999999988
buy,641.75,2358,1513246.5,1485342.9499999995,0.0,0.0
buy,629.16,2,1258.32,1491054.1499999994,0.0,0.0
buy,494.03,1,494.03,901130.5799999995,0.0,0.0
sell,721.66,-2361,1514998.85,1703870.5799999991,0.0,188840.40999999977
buy,726.51,2342,1701486.42,1737899.8399999992,0.0,0.0
buy,741.04,3,2223.12,1694728.3899999992,0.0,0.0
sell,736.19,-2345,1703709.54,1726526.5899999992,0.0,22656.010000000108
buy,737.16,2339,1724217.24,1767318.7499999993,0.0,0.0
buy,748.79,3,2246.37,1758249.219999999,0.0,0.0
sell,786.08,-2342,1726463.61,1841062.3399999992,0.0,114535.75000000006
buy,630.61,2916,1838858.76,1846719.379999999,0.0,0.0
buy,632.55,3,1897.6499999999999,1908923.2699999993,0.0,0.0
sell,653.86,-2919,1840756.41,1908923.2699999993,0.0,67860.93000000015
buy,660.0,2889,1906740.0,1910367.7699999993,0.0,0.0
buy,660.5,3,1981.5,1965315.7699999993,0.0,0.0
sell,701.0,-2892,1908721.5,2027493.7699999993,0.0,118570.49999999997
buy,661.5,3061,2024851.5,2079530.7699999993,0.0,0.0
buy,678.5,3,2035.5,2127022.7699999996,0.0,0.0
buy,601.0,1,601.0,1915630.7699999993,0.0,0.0
sell,733.0,-3065,2027488.0000000002,2246650.7699999996,0.0,219156.99999999983
buy,647.0,3468,2243796.0,2236246.7699999996,0.0,0.0
buy,644.0,4,2576.0,2139030.7699999996,0.0,0.0
sell,653.0,-3472,2246372.0,2267494.7699999996,0.0,20843.999999999876
buy,626.0,3618,2264868.0,2379652.7699999996,0.0,0.0
buy,659.0,3,1977.0,2444824.7699999996,0.0,0.0
sell,687.0,-3621,2266845.0,2488276.7699999996,0.0,220781.9999999998
buy,670.0,3710,2485700.0,2480856.7699999996,0.0,0.0
buy,668.0,3,2004.0,2471574.2699999996,0.0,0.0
sell,715.0,-3713,2487704.0,2655367.7699999996,0.0,167090.99999999994
buy,605.0,4384,2652320.0,2681671.7699999996,0.0,0.0
buy,611.0,4,2444.0,2738715.7699999996,0.0,0.0
sell,640.0,-4388,2654764.0,2808923.7699999996,0.0,153555.9999999999
buy,635.0,4419,2806065.0,2720543.7699999996,0.0,0.0
buy,615.0,4,2460.0,2720543.7699999996,0.0,0.0
sell,615.0,-4423,2808525.0,2720543.7699999996,0.0,-88379.99999999987
buy,603.0,4507,2717721.0,2731811.2699999996,0.0,0.0
sell,616.0,-4507,2717721.0,2779134.7699999996,0.0,58591.0
buy,649.5,4274,2775963.0,2704339.7699999996,0.0,0.0
buy,632.0,5,3160.0,2665828.7699999996,0.0,0.0
