type,price,size,order_value,portfolio_value,commission,pnl
sell,8.78,-74515,635612.95,654877.67,0.0,18628.75
buy,8.43,77606,654218.58,644012.8300000001,0.0,0.0
sell,8.56,-77606,654218.58,664966.4500000001,0.0,10088.78000000006
buy,8.58,77424,664297.92,632448.37,0.0,0.0
buy,8.16,81,660.96,644849.17,0.0,0.0
sell,8.72,-77505,664958.88,675851.1700000002,0.0,10884.720000000087
buy,8.16,82742,675174.72,669231.8100000002,0.0,0.0
sell,8.4,-82742,675174.72,695709.2500000002,0.0,19858.080000000016
buy,9.01,77138,695013.38,667168.1900000003,0.0,0.0
buy,8.64,80,691.2,664851.6500000003,0.0,0.0
sell,9.18,-77218,695704.58,708865.9100000003,0.0,13156.66
buy,8.96,79035,708153.6000000001,740479.9100000001,0.0,0.0
sell,9.36,-79035,708153.6000000001,740479.9100000001,0.0,31613.999999999887
buy,9.39,78779,739734.81,725511.9,0.0,0.0
buy,9.2,80,736.0,731820.62,0.0,0.0
sell,9.54,-78859,740470.8099999999,752323.96,0.0,11844.049999999943
buy,9.06,82955,751572.3,757301.2599999999,0.0,0.0
buy,9.01,83,747.8299999999999,744024.31,0.0,0.0
sell,9.55,-83038,752320.1300000001,793016.7300000001,0.0,40692.76999999999
buy,9.34,84820,792218.7999999999,786231.1300000001,0.0,0.0
buy,9.2,86,791.1999999999999,793028.7700000003,0.0,0.0
sell,9.89,-84906,793009.9999999999,839727.0700000003,0.0,46710.340000000215
buy,9.97,84141,838885.77,830471.5600000003,0.0,0.0
sell,10.32,-84141,838885.77,869176.4200000003,0.0,29449.34999999997
buy,9.76,88965,868298.4,864728.1700000003,0.0,0.0
buy,9.31,94,875.1400000000001,802424.4700000002,0.0,0.0
sell,9.3,-89059,869173.5399999999,828251.5800000003,0.0,-40924.8399999999
buy,9.42,87836,827415.12,808927.6600000003,0.0,0.0
buy,9.2,90,827.9999999999999,820358.0400000003,0.0,0.0
sell,9.57,-87926,828243.12,841460.2800000004,0.0,13208.700000000075
buy,10.32,81455,840615.6,849605.7800000004,0.0,0.0
buy,10.27,82,842.14,832495.3100000004,0.0,0.0
sell,10.32,-81537,841457.74,841464.3800000004,0.0,4.09999999998143
buy,10.08,83395,840621.6,850637.8300000003,0.0,0.0
sell,10.37,-83395,840621.6,865648.9300000003,0.0,24184.54999999993
buy,10.56,81892,864779.52,872200.2900000003,0.0,0.0
sell,11.02,-81892,864779.52,903319.2500000002,0.0,37670.31999999993
buy,12.14,74334,902414.76,881019.0500000002,0.0,0.0
buy,11.84,76,899.84,853487.3500000003,0.0,0.0
sell,12.16,-74410,903314.6,904830.2500000002,0.0,1511.000000000002
buy,12.8,70619,903923.2000000001,903417.8700000001,0.0,0.0
buy,12.48,72,898.5600000000001,887887.4500000002,0.0,0.0
sell,12.48,-70691,904821.7600000001,882232.1700000002,0.0,-22598.08000000006
buy,12.64,69727,881349.28,867589.5000000001,0.0,0.0
sell,12.96,-69727,881349.28,904544.8100000002,0.0,22312.64000000002
buy,13.44,67235,903638.4,913957.7100000002,0.0,0.0
buy,13.28,68,903.04,888402.9700000001,0.0,0.0
sell,14.56,-67303,904541.4400000001,979935.0500000002,0.0,75390.23999999995
buy,13.81,70887,978949.4700000001,966466.52,0.0,0.0
buy,13.28,74,982.7199999999999,942364.9400000001,0.0,0.0
sell,12.96,-70961,979932.1900000001,919657.4200000002,0.0,-60277.63000000004
buy,12.7,72341,918730.7,932678.8000000003,0.0,0.0
sell,13.28,-72341,918730.7,961615.2000000002,0.0,41957.780000000006
buy,13.0,73896,960648.0,942402.2400000002,0.0,0.0
buy,12.74,75,955.5,951278.7600000001,0.0,0.0
sell,12.7,-73971,961603.5,939443.4000000001,0.0,-22171.8000000001
buy,12.1,77562,938500.2,1020107.8800000002,0.0,0.0
sell,13.14,-77562,938500.2,1020107.8800000002,0.0,80664.48000000007
buy,13.0,78391,1019083.0,1012268.7800000003,0.0,0.0
buy,13.1,78,1021.8,1035793.8800000001,0.0,0.0
sell,13.379999999999999,-78469,1020104.8,1049918.3000000003,0.0,29810.419999999995
